ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ,PICKER_NO,BATCH_NO
ORD_0268,SKU_0284,1,WP_0039,26,1,2.0,7.0
ORD_0268,SKU_0282,1,WP_0161,26,9,2.0,7.0
ORD_0269,SKU_0295,1,WP_0042,26,2,2.0,7.0
ORD_0269,SKU_0158,1,WP_0136,26,8,2.0,7.0
ORD_0269,SKU_0313,1,WP_0044,26,12,2.0,7.0
ORD_0269,SKU_0160,1,WP_0151,26,7,2.0,7.0
ORD_0280,SKU_0176,1,WP_0168,26,5,2.0,7.0
ORD_0280,SKU_0331,1,WP_0110,26,4,2.0,7.0
ORD_0280,SKU_0296,1,WP_0103,26,11,2.0,7.0
ORD_0280,SKU_0133,1,WP_0035,26,13,2.0,7.0
ORD_0004,SKU_0144,1,WP_0162,27,8,3.0,7.0
ORD_0004,SKU_0097,1,WP_0162,27,9,3.0,7.0
ORD_0004,SKU_0180,1,WP_0066,27,2,3.0,7.0
ORD_0004,SKU_0037,1,WP_0015,27,13,3.0,7.0
ORD_0205,SKU_0059,1,WP_0148,27,6,3.0,7.0
ORD_0205,SKU_0106,1,WP_0132,27,10,3.0,7.0
ORD_0335,SKU_0205,1,WP_0061,27,11,3.0,7.0
ORD_0335,SKU_0155,1,WP_0111,27,4,3.0,7.0
ORD_0335,SKU_0216,1,WP_0082,27,3,3.0,7.0
ORD_0382,SKU_0190,1,WP_0107,27,5,3.0,7.0
ORD_0382,SKU_0319,1,WP_0148,27,7,3.0,7.0
ORD_0382,SKU_0156,1,WP_0038,27,1,3.0,7.0
ORD_0382,SKU_0027,1,WP_0071,27,12,3.0,7.0
ORD_0072,SKU_0011,1,WP_0167,28,10,4.0,7.0
ORD_0072,SKU_0040,1,WP_0105,28,1,4.0,7.0
ORD_0112,SKU_0174,1,WP_0128,28,2,4.0,7.0
ORD_0112,SKU_0138,1,WP_0095,28,7,4.0,7.0
ORD_0112,SKU_0036,1,WP_0131,28,3,4.0,7.0
ORD_0112,SKU_0076,1,WP_0108,28,6,4.0,7.0
ORD_0274,SKU_0049,1,WP_0028,28,12,4.0,7.0
ORD_0274,SKU_0157,1,WP_0154,28,9,4.0,7.0
ORD_0313,SKU_0146,1,WP_0121,28,5,4.0,7.0
ORD_0313,SKU_0075,1,WP_0161,28,4,4.0,7.0
ORD_0313,SKU_0178,1,WP_0125,28,8,4.0,7.0
ORD_0313,SKU_0209,1,WP_0083,28,11,4.0,7.0
ORD_0181,SKU_0329,1,WP_0137,29,5,1.0,8.0
ORD_0181,SKU_0315,1,WP_0134,29,4,1.0,8.0
ORD_0181,SKU_0157,1,WP_0154,29,9,1.0,8.0
ORD_0181,SKU_0223,1,WP_0113,29,2,1.0,8.0
ORD_0182,SKU_0134,1,WP_0126,29,7,1.0,8.0
ORD_0182,SKU_0008,1,WP_0140,29,8,1.0,8.0
ORD_0298,SKU_0093,1,WP_0040,29,11,1.0,8.0
ORD_0298,SKU_0218,1,WP_0090,29,3,1.0,8.0
ORD_0298,SKU_0100,1,WP_0038,29,12,1.0,8.0
ORD_0298,SKU_0305,1,WP_0076,29,1,1.0,8.0
ORD_0431,SKU_0014,1,WP_0137,29,6,1.0,8.0
ORD_0431,SKU_0155,1,WP_0111,29,10,1.0,8.0
ORD_0153,SKU_0062,1,WP_0029,30,4,2.0,8.0
ORD_0153,SKU_0161,1,WP_0138,30,11,2.0,8.0
ORD_0153,SKU_0263,1,WP_0001,30,3,2.0,8.0
ORD_0153,SKU_0166,1,WP_0073,30,5,2.0,8.0
ORD_0155,SKU_0111,1,WP_0102,30,8,2.0,8.0
ORD_0155,SKU_0057,1,WP_0120,30,12,2.0,8.0
ORD_0157,SKU_0103,1,WP_0087,30,7,2.0,8.0
ORD_0157,SKU_0322,1,WP_0163,30,10,2.0,8.0
ORD_0256,SKU_0109,1,WP_0004,30,2,2.0,8.0
ORD_0256,SKU_0043,1,WP_0008,30,13,2.0,8.0
ORD_0256,SKU_0090,1,WP_0086,30,6,2.0,8.0
ORD_0256,SKU_0228,1,WP_0018,30,1,2.0,8.0
ORD_0256,SKU_0218,1,WP_0090,30,9,2.0,8.0
ORD_0040,SKU_0234,1,WP_0024,31,13,3.0,8.0
ORD_0040,SKU_0050,1,WP_0139,31,8,3.0,8.0
ORD_0040,SKU_0200,1,WP_0007,31,1,3.0,8.0
ORD_0041,SKU_0213,1,WP_0084,31,10,3.0,8.0
ORD_0041,SKU_0032,1,WP_0050,31,14,3.0,8.0
ORD_0041,SKU_0101,1,WP_0018,31,2,3.0,8.0
ORD_0398,SKU_0256,1,WP_0101,31,6,3.0,8.0
ORD_0398,SKU_0104,1,WP_0025,31,12,3.0,8.0
ORD_0398,SKU_0110,1,WP_0088,31,7,3.0,8.0
ORD_0417,SKU_0127,1,WP_0027,31,11,3.0,8.0
ORD_0417,SKU_0313,1,WP_0044,31,4,3.0,8.0
ORD_0417,SKU_0258,1,WP_0099,31,5,3.0,8.0
ORD_0417,SKU_0002,1,WP_0002,31,3,3.0,8.0
ORD_0417,SKU_0094,1,WP_0097,31,9,3.0,8.0
ORD_0122,SKU_0310,1,WP_0033,32,1,4.0,8.0
ORD_0122,SKU_0293,1,WP_0067,32,13,4.0,8.0
ORD_0122,SKU_0272,1,WP_0106,32,5,4.0,8.0
ORD_0122,SKU_0187,1,WP_0145,32,7,4.0,8.0
ORD_0122,SKU_0319,1,WP_0148,32,10,4.0,8.0
ORD_0126,SKU_0320,1,WP_0168,32,11,4.0,8.0
ORD_0126,SKU_0062,1,WP_0029,32,3,4.0,8.0
ORD_0271,SKU_0262,1,WP_0130,32,6,4.0,8.0
ORD_0271,SKU_0105,1,WP_0159,32,9,4.0,8.0
ORD_0271,SKU_0236,1,WP_0061,32,4,4.0,8.0
ORD_0371,SKU_0310,1,WP_0033,32,2,4.0,8.0
ORD_0371,SKU_0008,1,WP_0140,32,12,4.0,8.0
ORD_0371,SKU_0335,1,WP_0145,32,8,4.0,8.0
ORD_0059,SKU_0165,1,WP_0154,33,7,1.0,9.0
ORD_0059,SKU_0084,1,WP_0023,33,12,1.0,9.0
ORD_0059,SKU_0034,1,WP_0139,33,5,1.0,9.0
ORD_0059,SKU_0137,1,WP_0080,33,10,1.0,9.0
ORD_0059,SKU_0157,1,WP_0154,33,8,1.0,9.0
ORD_0060,SKU_0306,1,WP_0125,33,3,1.0,9.0
ORD_0125,SKU_0194,1,WP_0095,33,1,1.0,9.0
ORD_0125,SKU_0178,1,WP_0125,33,4,1.0,9.0
ORD_0439,SKU_0153,1,WP_0080,33,11,1.0,9.0
ORD_0439,SKU_0291,1,WP_0070,33,9,1.0,9.0
ORD_0439,SKU_0331,1,WP_0110,33,2,1.0,9.0
ORD_0439,SKU_0053,1,WP_0026,33,13,1.0,9.0
ORD_0439,SKU_0050,1,WP_0139,33,6,1.0,9.0
ORD_0008,SKU_0127,1,WP_0027,34,5,2.0,9.0
ORD_0008,SKU_0208,1,WP_0047,34,13,2.0,9.0
ORD_0008,SKU_0286,1,WP_0052,34,3,2.0,9.0
ORD_0008,SKU_0237,1,WP_0064,34,2,2.0,9.0
ORD_0008,SKU_0228,1,WP_0018,34,14,2.0,9.0
ORD_0054,SKU_0281,1,WP_0151,34,8,2.0,9.0
ORD_0054,SKU_0335,1,WP_0145,34,9,2.0,9.0
ORD_0054,SKU_0254,1,WP_0077,34,12,2.0,9.0
ORD_0075,SKU_0016,1,WP_0054,34,4,2.0,9.0
ORD_0075,SKU_0121,1,WP_0022,34,1,2.0,9.0
ORD_0075,SKU_0026,1,WP_0116,34,10,2.0,9.0
ORD_0075,SKU_0240,1,WP_0140,34,7,2.0,9.0
ORD_0075,SKU_0127,1,WP_0027,34,6,2.0,9.0
ORD_0432,SKU_0122,1,WP_0119,34,11,2.0,9.0
ORD_0056,SKU_0058,1,WP_0109,35,10,3.0,9.0
ORD_0056,SKU_0274,1,WP_0093,35,6,3.0,9.0
ORD_0056,SKU_0190,1,WP_0107,35,8,3.0,9.0
ORD_0056,SKU_0159,1,WP_0017,35,2,3.0,9.0
ORD_0315,SKU_0254,1,WP_0077,35,4,3.0,9.0
ORD_0315,SKU_0320,1,WP_0168,35,13,3.0,9.0
ORD_0320,SKU_0053,1,WP_0026,35,15,3.0,9.0
ORD_0320,SKU_0142,1,WP_0109,35,11,3.0,9.0
ORD_0320,SKU_0035,1,WP_0076,35,3,3.0,9.0
ORD_0320,SKU_0085,1,WP_0093,35,7,3.0,9.0
ORD_0320,SKU_0003,1,WP_0107,35,9,3.0,9.0
ORD_0407,SKU_0138,1,WP_0095,35,12,3.0,9.0
ORD_0407,SKU_0045,1,WP_0011,35,16,3.0,9.0
ORD_0407,SKU_0019,1,WP_0004,35,1,3.0,9.0
ORD_0407,SKU_0268,1,WP_0069,35,14,3.0,9.0
ORD_0407,SKU_0317,1,WP_0079,35,5,3.0,9.0
ORD_0183,SKU_0290,1,WP_0032,36,13,4.0,9.0
ORD_0183,SKU_0240,1,WP_0140,36,4,4.0,9.0
ORD_0183,SKU_0255,1,WP_0020,36,15,4.0,9.0
ORD_0183,SKU_0205,1,WP_0061,36,9,4.0,9.0
ORD_0185,SKU_0087,1,WP_0046,36,11,4.0,9.0
ORD_0185,SKU_0176,1,WP_0168,36,5,4.0,9.0
ORD_0185,SKU_0311,1,WP_0032,36,14,4.0,9.0
ORD_0185,SKU_0020,1,WP_0082,36,6,4.0,9.0
ORD_0187,SKU_0020,1,WP_0082,36,7,4.0,9.0
ORD_0187,SKU_0051,1,WP_0023,36,2,4.0,9.0
ORD_0187,SKU_0053,1,WP_0026,36,3,4.0,9.0
ORD_0187,SKU_0140,1,WP_0046,36,12,4.0,9.0
ORD_0187,SKU_0236,1,WP_0061,36,10,4.0,9.0
ORD_0447,SKU_0068,1,WP_0009,36,1,4.0,9.0
ORD_0447,SKU_0289,1,WP_0075,36,8,4.0,9.0
ORD_0443,SKU_0132,1,WP_0165,37,7,1.0,10.0
ORD_0443,SKU_0114,1,WP_0055,37,11,1.0,10.0
ORD_0443,SKU_0181,1,WP_0121,37,3,1.0,10.0
ORD_0443,SKU_0138,1,WP_0095,37,13,1.0,10.0
ORD_0462,SKU_0228,1,WP_0018,37,1,1.0,10.0
ORD_0462,SKU_0114,1,WP_0055,37,12,1.0,10.0
ORD_0462,SKU_0145,1,WP_0068,37,9,1.0,10.0
ORD_0474,SKU_0260,1,WP_0070,37,10,1.0,10.0
ORD_0474,SKU_0329,1,WP_0137,37,4,1.0,10.0
ORD_0479,SKU_0031,1,WP_0165,37,8,1.0,10.0
ORD_0479,SKU_0099,1,WP_0100,37,2,1.0,10.0
ORD_0479,SKU_0176,1,WP_0168,37,6,1.0,10.0
ORD_0479,SKU_0329,1,WP_0137,37,5,1.0,10.0
ORD_0479,SKU_0274,1,WP_0093,37,14,1.0,10.0
ORD_0103,SKU_0009,1,WP_0092,38,11,2.0,10.0
ORD_0103,SKU_0080,1,WP_0122,38,10,2.0,10.0
ORD_0103,SKU_0027,1,WP_0071,38,3,2.0,10.0
ORD_0246,SKU_0161,1,WP_0138,38,9,2.0,10.0
ORD_0246,SKU_0243,1,WP_0029,38,2,2.0,10.0
ORD_0246,SKU_0015,1,WP_0016,38,1,2.0,10.0
ORD_0246,SKU_0282,1,WP_0161,38,6,2.0,10.0
ORD_0338,SKU_0237,1,WP_0064,38,12,2.0,10.0
ORD_0338,SKU_0059,1,WP_0148,38,8,2.0,10.0
ORD_0338,SKU_0075,1,WP_0161,38,7,2.0,10.0
ORD_0478,SKU_0156,1,WP_0038,38,13,2.0,10.0
ORD_0478,SKU_0264,1,WP_0147,38,5,2.0,10.0
ORD_0478,SKU_0326,1,WP_0090,38,4,2.0,10.0
ORD_0281,SKU_0191,1,WP_0007,39,1,3.0,10.0
ORD_0281,SKU_0175,1,WP_0078,39,14,3.0,10.0
ORD_0281,SKU_0247,1,WP_0052,39,15,3.0,10.0
ORD_0281,SKU_0326,1,WP_0090,39,6,3.0,10.0
ORD_0281,SKU_0102,1,WP_0124,39,11,3.0,10.0
ORD_0393,SKU_0247,1,WP_0052,39,16,3.0,10.0
ORD_0393,SKU_0277,1,WP_0075,39,4,3.0,10.0
ORD_0393,SKU_0129,1,WP_0033,39,3,3.0,10.0
ORD_0393,SKU_0066,1,WP_0066,39,13,3.0,10.0
ORD_0393,SKU_0318,1,WP_0091,39,5,3.0,10.0
ORD_0406,SKU_0054,1,WP_0104,39,8,3.0,10.0
ORD_0406,SKU_0041,1,WP_0104,39,9,3.0,10.0
ORD_0406,SKU_0216,1,WP_0082,39,12,3.0,10.0
ORD_0444,SKU_0113,1,WP_0019,39,2,3.0,10.0
ORD_0444,SKU_0218,1,WP_0090,39,7,3.0,10.0
ORD_0444,SKU_0272,1,WP_0106,39,10,3.0,10.0
ORD_0444,SKU_0088,1,WP_0056,39,17,3.0,10.0
ORD_0444,SKU_0307,1,WP_0026,39,18,3.0,10.0
ORD_0049,SKU_0251,1,WP_0055,40,3,4.0,10.0
ORD_0049,SKU_0265,1,WP_0122,40,8,4.0,10.0
ORD_0049,SKU_0035,1,WP_0076,40,14,4.0,10.0
ORD_0120,SKU_0115,1,WP_0136,40,6,4.0,10.0
ORD_0120,SKU_0213,1,WP_0084,40,4,4.0,10.0
ORD_0120,SKU_0136,1,WP_0054,40,2,4.0,10.0
ORD_0120,SKU_0265,1,WP_0122,40,9,4.0,10.0
ORD_0120,SKU_0130,1,WP_0021,40,16,4.0,10.0
ORD_0302,SKU_0158,1,WP_0136,40,7,4.0,10.0
ORD_0302,SKU_0080,1,WP_0122,40,10,4.0,10.0
ORD_0302,SKU_0021,1,WP_0064,40,15,4.0,10.0
ORD_0456,SKU_0111,1,WP_0102,40,11,4.0,10.0
ORD_0456,SKU_0050,1,WP_0139,40,5,4.0,10.0
ORD_0456,SKU_0226,1,WP_0088,40,12,4.0,10.0
ORD_0456,SKU_0156,1,WP_0038,40,1,4.0,10.0
ORD_0456,SKU_0110,1,WP_0088,40,13,4.0,10.0
ORD_0273,SKU_0297,1,WP_0016,41,15,1.0,11.0
ORD_0273,SKU_0258,1,WP_0099,41,11,1.0,11.0
ORD_0273,SKU_0066,1,WP_0066,41,5,1.0,11.0
ORD_0273,SKU_0034,1,WP_0139,41,3,1.0,11.0
ORD_0293,SKU_0096,1,WP_0005,41,17,1.0,11.0
ORD_0293,SKU_0139,1,WP_0060,41,10,1.0,11.0
ORD_0293,SKU_0131,1,WP_0105,41,7,1.0,11.0
ORD_0293,SKU_0184,1,WP_0099,41,12,1.0,11.0
ORD_0311,SKU_0090,1,WP_0086,41,14,1.0,11.0
ORD_0311,SKU_0184,1,WP_0099,41,13,1.0,11.0
ORD_0311,SKU_0002,1,WP_0002,41,16,1.0,11.0
ORD_0311,SKU_0084,1,WP_0023,41,1,1.0,11.0
ORD_0341,SKU_0007,1,WP_0074,41,9,1.0,11.0
ORD_0341,SKU_0071,1,WP_0067,41,4,1.0,11.0
ORD_0341,SKU_0246,1,WP_0027,41,2,1.0,11.0
ORD_0341,SKU_0040,1,WP_0105,41,8,1.0,11.0
ORD_0341,SKU_0325,1,WP_0049,41,6,1.0,11.0
ORD_0030,SKU_0203,1,WP_0087,42,7,2.0,11.0
ORD_0030,SKU_0191,1,WP_0007,42,18,2.0,11.0
ORD_0030,SKU_0243,1,WP_0029,42,13,2.0,11.0
ORD_0030,SKU_0205,1,WP_0061,42,15,2.0,11.0
ORD_0030,SKU_0242,1,WP_0002,42,12,2.0,11.0
ORD_0284,SKU_0243,1,WP_0029,42,14,2.0,11.0
ORD_0284,SKU_0121,1,WP_0022,42,2,2.0,11.0
ORD_0284,SKU_0205,1,WP_0061,42,16,2.0,11.0
ORD_0284,SKU_0199,1,WP_0094,42,3,2.0,11.0
ORD_0284,SKU_0110,1,WP_0088,42,6,2.0,11.0
ORD_0385,SKU_0163,1,WP_0100,42,11,2.0,11.0
ORD_0385,SKU_0103,1,WP_0087,42,8,2.0,11.0
ORD_0385,SKU_0195,1,WP_0102,42,5,2.0,11.0
ORD_0436,SKU_0025,1,WP_0009,42,1,2.0,11.0
ORD_0436,SKU_0040,1,WP_0105,42,4,2.0,11.0
ORD_0436,SKU_0143,1,WP_0101,42,9,2.0,11.0
ORD_0436,SKU_0256,1,WP_0101,42,10,2.0,11.0
ORD_0436,SKU_0119,1,WP_0049,42,17,2.0,11.0
ORD_0142,SKU_0081,1,WP_0081,43,5,3.0,11.0
ORD_0142,SKU_0210,1,WP_0071,43,13,3.0,11.0
ORD_0142,SKU_0251,1,WP_0055,43,3,3.0,11.0
ORD_0173,SKU_0114,1,WP_0055,43,4,3.0,11.0
ORD_0173,SKU_0038,1,WP_0150,43,9,3.0,11.0
ORD_0173,SKU_0014,1,WP_0137,43,7,3.0,11.0
ORD_0264,SKU_0186,1,WP_0017,43,15,3.0,11.0
ORD_0264,SKU_0299,1,WP_0060,43,14,3.0,11.0
ORD_0264,SKU_0143,1,WP_0101,43,11,3.0,11.0
ORD_0264,SKU_0280,1,WP_0065,43,6,3.0,11.0
ORD_0292,SKU_0072,1,WP_0036,43,1,3.0,11.0
ORD_0292,SKU_0143,1,WP_0101,43,12,3.0,11.0
ORD_0292,SKU_0192,1,WP_0037,43,2,3.0,11.0
ORD_0292,SKU_0174,1,WP_0128,43,10,3.0,11.0
ORD_0292,SKU_0010,1,WP_0152,43,8,3.0,11.0
ORD_0026,SKU_0121,1,WP_0022,44,15,4.0,11.0
ORD_0026,SKU_0134,1,WP_0126,44,6,4.0,11.0
ORD_0026,SKU_0266,1,WP_0073,44,3,4.0,11.0
ORD_0026,SKU_0040,1,WP_0105,44,4,4.0,11.0
ORD_0026,SKU_0291,1,WP_0070,44,10,4.0,11.0
ORD_0100,SKU_0224,1,WP_0053,44,8,4.0,11.0
ORD_0100,SKU_0290,1,WP_0032,44,2,4.0,11.0
ORD_0100,SKU_0067,1,WP_0047,44,1,4.0,11.0
ORD_0291,SKU_0260,1,WP_0070,44,11,4.0,11.0
ORD_0291,SKU_0180,1,WP_0066,44,13,4.0,11.0
ORD_0426,SKU_0180,1,WP_0066,44,14,4.0,11.0
ORD_0426,SKU_0136,1,WP_0054,44,7,4.0,11.0
ORD_0426,SKU_0172,1,WP_0041,44,9,4.0,11.0
ORD_0426,SKU_0001,1,WP_0149,44,5,4.0,11.0
ORD_0426,SKU_0260,1,WP_0070,44,12,4.0,11.0
ORD_0289,SKU_0123,1,WP_0063,45,11,1.0,12.0
ORD_0289,SKU_0041,1,WP_0104,45,13,1.0,12.0
ORD_0289,SKU_0253,1,WP_0020,45,9,1.0,12.0
ORD_0289,SKU_0156,1,WP_0038,45,16,1.0,12.0
ORD_0330,SKU_0242,1,WP_0002,45,1,1.0,12.0
ORD_0330,SKU_0070,1,WP_0001,45,3,1.0,12.0
ORD_0330,SKU_0002,1,WP_0002,45,2,1.0,12.0
ORD_0375,SKU_0317,1,WP_0079,45,14,1.0,12.0
ORD_0375,SKU_0123,1,WP_0063,45,12,1.0,12.0
ORD_0375,SKU_0303,1,WP_0015,45,5,1.0,12.0
ORD_0375,SKU_0239,1,WP_0021,45,10,1.0,12.0
ORD_0424,SKU_0015,1,WP_0016,45,7,1.0,12.0
ORD_0424,SKU_0297,1,WP_0016,45,8,1.0,12.0
ORD_0424,SKU_0037,1,WP_0015,45,6,1.0,12.0
ORD_0424,SKU_0230,1,WP_0051,45,15,1.0,12.0
ORD_0424,SKU_0263,1,WP_0001,45,4,1.0,12.0
ORD_0096,SKU_0122,1,WP_0119,46,12,2.0,12.0
ORD_0096,SKU_0333,1,WP_0043,46,5,2.0,12.0
ORD_0096,SKU_0112,1,WP_0031,46,9,2.0,12.0
ORD_0096,SKU_0304,1,WP_0045,46,7,2.0,12.0
ORD_0098,SKU_0273,1,WP_0045,46,8,2.0,12.0
ORD_0098,SKU_0100,1,WP_0038,46,15,2.0,12.0
ORD_0098,SKU_0243,1,WP_0029,46,3,2.0,12.0
ORD_0376,SKU_0288,1,WP_0031,46,10,2.0,12.0
ORD_0376,SKU_0100,1,WP_0038,46,16,2.0,12.0
ORD_0376,SKU_0062,1,WP_0029,46,4,2.0,12.0
ORD_0376,SKU_0255,1,WP_0020,46,1,2.0,12.0
ORD_0376,SKU_0229,1,WP_0043,46,6,2.0,12.0
ORD_0463,SKU_0217,1,WP_0119,46,13,2.0,12.0
ORD_0463,SKU_0126,1,WP_0092,46,11,2.0,12.0
ORD_0463,SKU_0306,1,WP_0125,46,14,2.0,12.0
ORD_0463,SKU_0255,1,WP_0020,46,2,2.0,12.0
ORD_0220,SKU_0217,1,WP_0119,47,6,3.0,12.0
ORD_0220,SKU_0227,1,WP_0065,47,2,3.0,12.0
ORD_0220,SKU_0182,1,WP_0086,47,5,3.0,12.0
ORD_0305,SKU_0166,1,WP_0073,47,4,3.0,12.0
ORD_0305,SKU_0219,1,WP_0014,47,1,3.0,12.0
ORD_0314,SKU_0257,1,WP_0160,47,9,3.0,12.0
ORD_0314,SKU_0202,1,WP_0134,47,10,3.0,12.0
ORD_0471,SKU_0023,1,WP_0133,47,7,3.0,12.0
ORD_0471,SKU_0158,1,WP_0136,47,11,3.0,12.0
ORD_0471,SKU_0089,1,WP_0059,47,3,3.0,12.0
ORD_0471,SKU_0190,1,WP_0107,47,12,3.0,12.0
ORD_0471,SKU_0006,1,WP_0133,47,8,3.0,12.0
ORD_0221,SKU_0322,1,WP_0163,48,7,4.0,12.0
ORD_0221,SKU_0151,1,WP_0019,48,11,4.0,12.0
ORD_0232,SKU_0241,1,WP_0096,48,5,4.0,12.0
ORD_0232,SKU_0151,1,WP_0019,48,12,4.0,12.0
ORD_0232,SKU_0198,1,WP_0117,48,9,4.0,12.0
ORD_0239,SKU_0229,1,WP_0043,48,10,4.0,12.0
ORD_0239,SKU_0043,1,WP_0008,48,1,4.0,12.0
ORD_0239,SKU_0271,1,WP_0010,48,2,4.0,12.0
ORD_0446,SKU_0180,1,WP_0066,48,3,4.0,12.0
ORD_0446,SKU_0044,1,WP_0040,48,4,4.0,12.0
ORD_0446,SKU_0214,1,WP_0163,48,8,4.0,12.0
ORD_0446,SKU_0316,1,WP_0149,48,6,4.0,12.0
ORD_0050,SKU_0200,1,WP_0007,49,1,1.0,13.0
ORD_0050,SKU_0285,1,WP_0089,49,12,1.0,13.0
ORD_0050,SKU_0054,1,WP_0104,49,11,1.0,13.0
ORD_0307,SKU_0185,1,WP_0078,49,8,1.0,13.0
ORD_0307,SKU_0318,1,WP_0091,49,13,1.0,13.0
ORD_0307,SKU_0279,1,WP_0022,49,3,1.0,13.0
ORD_0344,SKU_0106,1,WP_0132,49,10,1.0,13.0
ORD_0344,SKU_0166,1,WP_0073,49,14,1.0,13.0
ORD_0344,SKU_0328,1,WP_0112,49,6,1.0,13.0
ORD_0344,SKU_0180,1,WP_0066,49,7,1.0,13.0
ORD_0344,SKU_0239,1,WP_0021,49,2,1.0,13.0
ORD_0477,SKU_0225,1,WP_0037,49,4,1.0,13.0
ORD_0477,SKU_0172,1,WP_0041,49,5,1.0,13.0
ORD_0477,SKU_0334,1,WP_0117,49,9,1.0,13.0
ORD_0477,SKU_0299,1,WP_0060,49,15,1.0,13.0
ORD_0073,SKU_0271,1,WP_0010,50,12,2.0,13.0
ORD_0073,SKU_0099,1,WP_0100,50,4,2.0,13.0
ORD_0073,SKU_0122,1,WP_0119,50,6,2.0,13.0
ORD_0237,SKU_0208,1,WP_0047,50,1,2.0,13.0
ORD_0237,SKU_0016,1,WP_0054,50,11,2.0,13.0
ORD_0389,SKU_0007,1,WP_0074,50,3,2.0,13.0
ORD_0389,SKU_0206,1,WP_0056,50,10,2.0,13.0
ORD_0389,SKU_0305,1,WP_0076,50,2,2.0,13.0
ORD_0389,SKU_0187,1,WP_0145,50,7,2.0,13.0
ORD_0389,SKU_0256,1,WP_0101,50,5,2.0,13.0
ORD_0448,SKU_0071,1,WP_0067,50,9,2.0,13.0
ORD_0448,SKU_0165,1,WP_0154,50,8,2.0,13.0
ORD_0174,SKU_0083,1,WP_0036,51,1,3.0,13.0
ORD_0174,SKU_0068,1,WP_0009,51,11,3.0,13.0
ORD_0174,SKU_0128,1,WP_0024,51,7,3.0,13.0
ORD_0174,SKU_0234,1,WP_0024,51,8,3.0,13.0
ORD_0408,SKU_0121,1,WP_0022,51,3,3.0,13.0
ORD_0408,SKU_0043,1,WP_0008,51,13,3.0,13.0
ORD_0420,SKU_0279,1,WP_0022,51,4,3.0,13.0
ORD_0420,SKU_0084,1,WP_0023,51,5,3.0,13.0
ORD_0420,SKU_0025,1,WP_0009,51,12,3.0,13.0
ORD_0464,SKU_0271,1,WP_0010,51,9,3.0,13.0
ORD_0464,SKU_0117,1,WP_0008,51,14,3.0,13.0
ORD_0464,SKU_0072,1,WP_0036,51,2,3.0,13.0
ORD_0464,SKU_0204,1,WP_0010,51,10,3.0,13.0
ORD_0464,SKU_0051,1,WP_0023,51,6,3.0,13.0
ORD_0051,SKU_0091,1,WP_0146,52,3,4.0,13.0
ORD_0051,SKU_0036,1,WP_0131,52,5,4.0,13.0
ORD_0051,SKU_0070,1,WP_0001,52,10,4.0,13.0
ORD_0051,SKU_0292,1,WP_0131,52,6,4.0,13.0
ORD_0058,SKU_0179,1,WP_0118,52,7,4.0,13.0
ORD_0058,SKU_0201,1,WP_0081,52,2,4.0,13.0
ORD_0066,SKU_0252,1,WP_0146,52,4,4.0,13.0
ORD_0066,SKU_0179,1,WP_0118,52,8,4.0,13.0
ORD_0411,SKU_0066,1,WP_0066,52,1,4.0,13.0
ORD_0411,SKU_0299,1,WP_0060,52,9,4.0,13.0
ORD_0411,SKU_0079,1,WP_0006,52,11,4.0,13.0
ORD_0006,SKU_0023,1,WP_0133,53,6,1.0,14.0
ORD_0031,SKU_0301,1,WP_0120,53,8,1.0,14.0
ORD_0031,SKU_0016,1,WP_0054,53,9,1.0,14.0
ORD_0346,SKU_0255,1,WP_0020,53,1,1.0,14.0
ORD_0346,SKU_0077,1,WP_0028,53,10,1.0,14.0
ORD_0346,SKU_0139,1,WP_0060,53,2,1.0,14.0
ORD_0346,SKU_0107,1,WP_0012,53,12,1.0,14.0
ORD_0346,SKU_0183,1,WP_0074,53,4,1.0,14.0
ORD_0428,SKU_0299,1,WP_0060,53,3,1.0,14.0
ORD_0428,SKU_0298,1,WP_0025,53,13,1.0,14.0
ORD_0428,SKU_0049,1,WP_0028,53,11,1.0,14.0
ORD_0428,SKU_0006,1,WP_0133,53,7,1.0,14.0
ORD_0428,SKU_0007,1,WP_0074,53,5,1.0,14.0
ORD_0193,SKU_0128,1,WP_0024,54,12,2.0,14.0
ORD_0199,SKU_0075,1,WP_0161,54,4,2.0,14.0
ORD_0199,SKU_0050,1,WP_0139,54,8,2.0,14.0
ORD_0199,SKU_0246,1,WP_0027,54,11,2.0,14.0
ORD_0199,SKU_0069,1,WP_0135,54,9,2.0,14.0
ORD_0199,SKU_0284,1,WP_0039,54,10,2.0,14.0
ORD_0244,SKU_0316,1,WP_0149,54,5,2.0,14.0
ORD_0244,SKU_0109,1,WP_0004,54,1,2.0,14.0
ORD_0244,SKU_0116,1,WP_0150,54,6,2.0,14.0
ORD_0244,SKU_0325,1,WP_0049,54,3,2.0,14.0
ORD_0244,SKU_0288,1,WP_0031,54,2,2.0,14.0
ORD_0328,SKU_0221,1,WP_0153,54,7,2.0,14.0
ORD_0104,SKU_0325,1,WP_0049,55,12,3.0,14.0
ORD_0104,SKU_0115,1,WP_0136,55,7,3.0,14.0
ORD_0104,SKU_0038,1,WP_0150,55,6,3.0,14.0
ORD_0131,SKU_0003,1,WP_0107,55,8,3.0,14.0
ORD_0131,SKU_0015,1,WP_0016,55,1,3.0,14.0
ORD_0150,SKU_0282,1,WP_0161,55,5,3.0,14.0
