ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ
ORD_0032,SKU_0218,1,WP_0065,32,3
ORD_0257,SKU_0057,1,WP_0070,32,4
ORD_0032,SKU_0302,1,WP_0074,32,5
ORD_0257,SKU_0112,1,WP_0076,32,6
ORD_0398,SKU_0110,1,WP_0081,32,7
ORD_0257,SKU_0140,1,WP_0129,32,8
ORD_0398,SKU_0256,1,WP_0133,32,9
ORD_0032,SKU_0108,1,WP_0138,32,10
ORD_0032,SKU_0278,1,WP_0144,32,11
ORD_0141,SKU_0069,1,WP_0043,33,1
ORD_0121,SKU_0029,1,WP_0052,33,2
ORD_0141,SKU_0132,1,WP_0107,33,3
ORD_0121,SKU_0290,1,WP_0109,33,4
ORD_0121,SKU_0166,1,WP_0119,33,5
ORD_0141,SKU_0010,1,WP_0122,33,6
ORD_0121,SKU_0078,1,WP_0128,33,7
ORD_0317,SKU_0011,1,WP_0015,34,1
ORD_0200,SKU_0021,1,WP_0017,34,2
ORD_0305,SKU_0219,1,WP_0022,34,3
ORD_0375,SKU_0123,1,WP_0023,34,4
ORD_0375,SKU_0317,1,WP_0041,34,5
ORD_0200,SKU_0201,1,WP_0104,34,6
ORD_0317,SKU_0097,1,WP_0114,34,7
ORD_0200,SKU_0214,1,WP_0115,34,8
ORD_0375,SKU_0303,1,WP_0118,34,9
ORD_0305,SKU_0166,1,WP_0119,34,10
ORD_0375,SKU_0239,1,WP_0119,34,11
ORD_0200,SKU_0070,1,WP_0161,34,12
ORD_0372,SKU_0197,1,WP_0030,35,1
ORD_0303,SKU_0007,1,WP_0034,35,2
ORD_0290,SKU_0098,1,WP_0036,35,3
ORD_0290,SKU_0074,1,WP_0036,35,4
ORD_0348,SKU_0226,1,WP_0038,35,5
ORD_0290,SKU_0237,1,WP_0074,35,6
ORD_0348,SKU_0015,1,WP_0078,35,7
ORD_0290,SKU_0181,1,WP_0118,35,8
ORD_0348,SKU_0099,1,WP_0120,35,9
ORD_0372,SKU_0060,1,WP_0122,35,10
ORD_0303,SKU_0039,1,WP_0123,35,11
ORD_0290,SKU_0169,1,WP_0126,35,12
ORD_0262,SKU_0025,1,WP_0025,36,1
ORD_0262,SKU_0170,1,WP_0033,36,2
ORD_0262,SKU_0094,1,WP_0090,36,3
ORD_0262,SKU_0134,1,WP_0100,36,4
ORD_0199,SKU_0075,1,WP_0043,37,1
ORD_0199,SKU_0069,1,WP_0043,37,2
ORD_0001,SKU_0246,1,WP_0049,37,3
ORD_0199,SKU_0246,1,WP_0049,37,4
ORD_0227,SKU_0254,1,WP_0050,37,5
ORD_0315,SKU_0254,1,WP_0050,37,6
ORD_0477,SKU_0334,1,WP_0051,37,7
ORD_0477,SKU_0299,1,WP_0051,37,8
ORD_0046,SKU_0016,1,WP_0053,37,9
ORD_0046,SKU_0251,1,WP_0053,37,10
ORD_0335,SKU_0155,1,WP_0055,37,11
ORD_0046,SKU_0293,1,WP_0063,37,12
ORD_0001,SKU_0267,1,WP_0101,37,13
ORD_0046,SKU_0018,1,WP_0102,37,14
ORD_0199,SKU_0050,1,WP_0103,37,15
ORD_0199,SKU_0284,1,WP_0103,37,16
ORD_0227,SKU_0201,1,WP_0104,37,17
ORD_0227,SKU_0262,1,WP_0104,37,18
ORD_0477,SKU_0172,1,WP_0106,37,19
ORD_0335,SKU_0216,1,WP_0108,37,20
ORD_0335,SKU_0205,1,WP_0109,37,21
ORD_0315,SKU_0320,1,WP_0112,37,22
ORD_0046,SKU_0303,1,WP_0118,37,23
ORD_0477,SKU_0225,1,WP_0121,37,24
ORD_0227,SKU_0248,1,WP_0142,37,25
ORD_0072,SKU_0011,1,WP_0015,38,1
ORD_0478,SKU_0326,1,WP_0015,38,2
ORD_0215,SKU_0285,1,WP_0016,38,3
ORD_0285,SKU_0119,1,WP_0017,38,4
ORD_0285,SKU_0021,1,WP_0017,38,5
ORD_0478,SKU_0156,1,WP_0023,38,6
ORD_0237,SKU_0208,1,WP_0024,38,7
ORD_0413,SKU_0113,1,WP_0026,38,8
ORD_0123,SKU_0006,1,WP_0027,38,9
ORD_0123,SKU_0324,1,WP_0028,38,10
ORD_0478,SKU_0264,1,WP_0046,38,11
ORD_0285,SKU_0068,1,WP_0047,38,12
ORD_0215,SKU_0061,1,WP_0048,38,13
ORD_0413,SKU_0061,1,WP_0048,38,14
ORD_0072,SKU_0040,1,WP_0049,38,15
ORD_0123,SKU_0139,1,WP_0050,38,16
ORD_0237,SKU_0016,1,WP_0053,38,17
ORD_0123,SKU_0270,1,WP_0113,38,18
ORD_0285,SKU_0294,1,WP_0150,38,19
ORD_0265,SKU_0145,1,WP_0003,39,1
ORD_0470,SKU_0117,1,WP_0008,39,2
ORD_0265,SKU_0029,1,WP_0052,39,3
ORD_0470,SKU_0009,1,WP_0054,39,4
ORD_0470,SKU_0125,1,WP_0057,39,5
ORD_0265,SKU_0132,1,WP_0107,39,6
ORD_0265,SKU_0173,1,WP_0147,39,7
ORD_0470,SKU_0095,1,WP_0149,39,8
ORD_0265,SKU_0311,1,WP_0151,39,9
ORD_0192,SKU_0035,1,WP_0002,40,1
ORD_0094,SKU_0195,1,WP_0009,40,2
ORD_0094,SKU_0180,1,WP_0009,40,3
ORD_0192,SKU_0085,1,WP_0011,40,4
ORD_0094,SKU_0021,1,WP_0017,40,5
ORD_0192,SKU_0324,1,WP_0028,40,6
ORD_0192,SKU_0257,1,WP_0075,40,7
ORD_0094,SKU_0185,1,WP_0134,40,8
ORD_0192,SKU_0210,1,WP_0134,40,9
ORD_0273,SKU_0066,1,WP_0006,41,1
ORD_0352,SKU_0255,1,WP_0008,41,2
ORD_0318,SKU_0106,1,WP_0010,41,3
ORD_0318,SKU_0170,1,WP_0033,41,4
ORD_0352,SKU_0067,1,WP_0037,41,5
ORD_0352,SKU_0044,1,WP_0037,41,6
ORD_0273,SKU_0258,1,WP_0039,41,7
ORD_0318,SKU_0318,1,WP_0040,41,8
ORD_0352,SKU_0109,1,WP_0058,41,9
ORD_0273,SKU_0297,1,WP_0061,41,10
ORD_0318,SKU_0013,1,WP_0145,41,11
ORD_0273,SKU_0034,1,WP_0147,41,12
ORD_0352,SKU_0095,1,WP_0149,41,13
ORD_0318,SKU_0147,1,WP_0163,41,14
ORD_0203,SKU_0048,1,WP_0006,42,1
ORD_0411,SKU_0066,1,WP_0006,42,2
ORD_0203,SKU_0232,1,WP_0014,42,3
ORD_0203,SKU_0089,1,WP_0027,42,4
ORD_0411,SKU_0079,1,WP_0028,42,5
ORD_0411,SKU_0299,1,WP_0051,42,6
ORD_0203,SKU_0027,1,WP_0054,42,7
ORD_0443,SKU_0114,1,WP_0003,43,1
ORD_0171,SKU_0117,1,WP_0008,43,2
ORD_0183,SKU_0255,1,WP_0008,43,3
ORD_0119,SKU_0203,1,WP_0014,43,4
ORD_0443,SKU_0138,1,WP_0038,43,5
ORD_0171,SKU_0107,1,WP_0042,43,6
ORD_0119,SKU_0045,1,WP_0105,43,7
ORD_0171,SKU_0325,1,WP_0105,43,8
ORD_0171,SKU_0045,1,WP_0105,43,9
ORD_0443,SKU_0132,1,WP_0107,43,10
ORD_0183,SKU_0290,1,WP_0109,43,11
ORD_0183,SKU_0205,1,WP_0109,43,12
ORD_0443,SKU_0181,1,WP_0118,43,13
ORD_0119,SKU_0225,1,WP_0121,43,14
ORD_0119,SKU_0215,1,WP_0121,43,15
ORD_0183,SKU_0240,1,WP_0124,43,16
ORD_0362,SKU_0143,1,WP_0018,44,1
ORD_0452,SKU_0307,1,WP_0022,44,2
ORD_0091,SKU_0156,1,WP_0023,44,3
ORD_0091,SKU_0272,1,WP_0026,44,4
ORD_0091,SKU_0275,1,WP_0088,44,5
ORD_0091,SKU_0333,1,WP_0088,44,6
ORD_0362,SKU_0199,1,WP_0091,44,7
ORD_0452,SKU_0206,1,WP_0096,44,8
ORD_0091,SKU_0013,1,WP_0145,44,9
ORD_0362,SKU_0312,1,WP_0150,44,10
ORD_0122,SKU_0272,1,WP_0026,45,1
ORD_0051,SKU_0292,1,WP_0062,45,2
ORD_0122,SKU_0310,1,WP_0063,45,3
ORD_0122,SKU_0293,1,WP_0063,45,4
ORD_0051,SKU_0091,1,WP_0086,45,5
ORD_0122,SKU_0187,1,WP_0089,45,6
ORD_0122,SKU_0319,1,WP_0089,45,7
ORD_0051,SKU_0036,1,WP_0093,45,8
ORD_0051,SKU_0070,1,WP_0161,45,9
ORD_0341,SKU_0007,1,WP_0034,46,1
ORD_0341,SKU_0071,1,WP_0034,46,2
ORD_0078,SKU_0098,1,WP_0036,46,3
ORD_0078,SKU_0309,1,WP_0048,46,4
ORD_0078,SKU_0246,1,WP_0049,46,5
ORD_0341,SKU_0246,1,WP_0049,46,6
ORD_0341,SKU_0040,1,WP_0049,46,7
ORD_0078,SKU_0284,1,WP_0103,46,8
ORD_0341,SKU_0325,1,WP_0105,46,9
ORD_0078,SKU_0274,1,WP_0120,46,10
ORD_0240,SKU_0204,1,WP_0031,47,1
ORD_0422,SKU_0130,1,WP_0032,47,2
ORD_0253,SKU_0265,1,WP_0033,47,3
ORD_0287,SKU_0227,1,WP_0039,47,4
ORD_0240,SKU_0091,1,WP_0086,47,5
ORD_0287,SKU_0096,1,WP_0086,47,6
ORD_0422,SKU_0319,1,WP_0089,47,7
ORD_0253,SKU_0118,1,WP_0090,47,8
ORD_0253,SKU_0094,1,WP_0090,47,9
ORD_0253,SKU_0250,1,WP_0117,47,10
ORD_0253,SKU_0041,1,WP_0117,47,11
ORD_0240,SKU_0166,1,WP_0119,47,12
ORD_0287,SKU_0169,1,WP_0126,47,13
ORD_0287,SKU_0173,1,WP_0147,47,14
ORD_0360,SKU_0011,1,WP_0015,48,1
ORD_0018,SKU_0307,1,WP_0022,48,2
ORD_0339,SKU_0208,1,WP_0024,48,3
ORD_0360,SKU_0080,1,WP_0072,48,4
ORD_0360,SKU_0152,1,WP_0072,48,5
ORD_0018,SKU_0202,1,WP_0075,48,6
ORD_0339,SKU_0183,1,WP_0077,48,7
ORD_0018,SKU_0221,1,WP_0082,48,8
ORD_0360,SKU_0207,1,WP_0111,48,9
ORD_0134,SKU_0032,1,WP_0019,49,1
ORD_0402,SKU_0081,1,WP_0029,49,2
ORD_0402,SKU_0004,1,WP_0029,49,3
ORD_0134,SKU_0197,1,WP_0030,49,4
ORD_0388,SKU_0170,1,WP_0033,49,5
ORD_0386,SKU_0189,1,WP_0035,49,6
ORD_0220,SKU_0227,1,WP_0039,49,7
ORD_0220,SKU_0182,1,WP_0044,49,8
ORD_0388,SKU_0264,1,WP_0046,49,9
ORD_0402,SKU_0040,1,WP_0049,49,10
ORD_0386,SKU_0254,1,WP_0050,49,11
ORD_0134,SKU_0016,1,WP_0053,49,12
ORD_0386,SKU_0316,1,WP_0058,49,13
ORD_0134,SKU_0328,1,WP_0085,49,14
ORD_0386,SKU_0269,1,WP_0087,49,15
ORD_0220,SKU_0217,1,WP_0095,49,16
ORD_0388,SKU_0321,1,WP_0098,49,17
ORD_0402,SKU_0301,1,WP_0098,49,18
ORD_0386,SKU_0215,1,WP_0121,49,19
ORD_0402,SKU_0225,1,WP_0121,49,20
ORD_0388,SKU_0323,1,WP_0158,49,21
ORD_0062,SKU_0304,1,WP_0102,50,1
ORD_0058,SKU_0201,1,WP_0104,50,2
ORD_0035,SKU_0325,1,WP_0105,50,3
ORD_0230,SKU_0045,1,WP_0105,50,4
ORD_0279,SKU_0172,1,WP_0106,50,5
ORD_0279,SKU_0233,1,WP_0127,50,6
ORD_0230,SKU_0192,1,WP_0132,50,7
ORD_0058,SKU_0179,1,WP_0136,50,8
ORD_0062,SKU_0063,1,WP_0137,50,9
ORD_0035,SKU_0235,1,WP_0138,50,10
ORD_0286,SKU_0269,1,WP_0087,51,1
ORD_0325,SKU_0333,1,WP_0088,51,2
ORD_0480,SKU_0275,1,WP_0088,51,3
ORD_0322,SKU_0319,1,WP_0089,51,4
ORD_0453,SKU_0094,1,WP_0090,51,5
ORD_0218,SKU_0199,1,WP_0091,51,6
ORD_0294,SKU_0296,1,WP_0093,51,7
ORD_0353,SKU_0036,1,WP_0093,51,8
ORD_0006,SKU_0023,1,WP_0097,51,9
ORD_0083,SKU_0321,1,WP_0098,51,10
ORD_0087,SKU_0044,1,WP_0037,52,1
ORD_0172,SKU_0044,1,WP_0037,52,2
ORD_0356,SKU_0067,1,WP_0037,52,3
ORD_0308,SKU_0227,1,WP_0039,52,4
ORD_0087,SKU_0028,1,WP_0040,52,5
ORD_0011,SKU_0317,1,WP_0041,52,6
ORD_0356,SKU_0222,1,WP_0059,52,7
ORD_0087,SKU_0136,1,WP_0062,52,8
ORD_0011,SKU_0305,1,WP_0064,52,9
ORD_0172,SKU_0017,1,WP_0067,52,10
ORD_0308,SKU_0286,1,WP_0067,52,11
ORD_0343,SKU_0145,1,WP_0003,53,1
ORD_0461,SKU_0313,1,WP_0004,53,2
ORD_0393,SKU_0066,1,WP_0006,53,3
ORD_0464,SKU_0117,1,WP_0008,53,4
ORD_0206,SKU_0195,1,WP_0009,53,5
ORD_0446,SKU_0180,1,WP_0009,53,6
ORD_0393,SKU_0247,1,WP_0012,53,7
ORD_0464,SKU_0204,1,WP_0031,53,8
ORD_0343,SKU_0189,1,WP_0035,53,9
ORD_0461,SKU_0098,1,WP_0036,53,10
ORD_0461,SKU_0074,1,WP_0036,53,11
ORD_0446,SKU_0044,1,WP_0037,53,12
ORD_0206,SKU_0138,1,WP_0038,53,13
ORD_0393,SKU_0318,1,WP_0040,53,14
ORD_0446,SKU_0316,1,WP_0058,53,15
ORD_0343,SKU_0297,1,WP_0061,53,16
ORD_0393,SKU_0277,1,WP_0061,53,17
ORD_0393,SKU_0129,1,WP_0064,53,18
ORD_0206,SKU_0051,1,WP_0066,53,19
ORD_0464,SKU_0051,1,WP_0066,53,20
ORD_0461,SKU_0286,1,WP_0067,53,21
ORD_0461,SKU_0017,1,WP_0067,53,22
ORD_0464,SKU_0271,1,WP_0073,53,23
ORD_0446,SKU_0214,1,WP_0115,53,24
ORD_0464,SKU_0072,1,WP_0125,53,25
ORD_0105,SKU_0300,1,WP_0002,54,1
ORD_0085,SKU_0176,1,WP_0011,54,2
ORD_0085,SKU_0120,1,WP_0016,54,3
ORD_0085,SKU_0253,1,WP_0021,54,4
ORD_0105,SKU_0280,1,WP_0021,54,5
ORD_0105,SKU_0253,1,WP_0021,54,6
ORD_0105,SKU_0253,1,WP_0021,54,7
ORD_0105,SKU_0317,1,WP_0041,54,8
ORD_0085,SKU_0159,1,WP_0159,54,9
ORD_0327,SKU_0069,1,WP_0043,55,1
ORD_0329,SKU_0264,1,WP_0046,55,2
ORD_0329,SKU_0331,1,WP_0046,55,3
ORD_0396,SKU_0264,1,WP_0046,55,4
ORD_0392,SKU_0040,1,WP_0049,55,5
ORD_0260,SKU_0029,1,WP_0052,55,6
ORD_0260,SKU_0238,1,WP_0055,55,7
ORD_0260,SKU_0178,1,WP_0060,55,8
ORD_0327,SKU_0310,1,WP_0063,55,9
ORD_0392,SKU_0051,1,WP_0066,55,10
ORD_0329,SKU_0017,1,WP_0067,55,11
ORD_0392,SKU_0030,1,WP_0136,55,12
ORD_0396,SKU_0162,1,WP_0159,55,13
ORD_0327,SKU_0330,1,WP_0160,55,14
ORD_0327,SKU_0153,1,WP_0160,55,15
ORD_0260,SKU_0163,1,WP_0164,55,16
ORD_0260,SKU_0193,1,WP_0164,55,17
ORD_0392,SKU_0148,1,WP_0165,55,18
ORD_0329,SKU_0052,1,WP_0166,55,19
ORD_0120,SKU_0130,1,WP_0032,56,1
ORD_0120,SKU_0265,1,WP_0033,56,2
ORD_0389,SKU_0007,1,WP_0034,56,3
ORD_0120,SKU_0136,1,WP_0062,56,4
ORD_0389,SKU_0305,1,WP_0064,56,5
ORD_0389,SKU_0187,1,WP_0089,56,6
ORD_0120,SKU_0115,1,WP_0092,56,7
ORD_0389,SKU_0206,1,WP_0096,56,8
ORD_0389,SKU_0256,1,WP_0133,56,9
ORD_0120,SKU_0213,1,WP_0135,56,10
ORD_0109,SKU_0119,1,WP_0017,57,1
ORD_0307,SKU_0279,1,WP_0025,57,2
ORD_0416,SKU_0113,1,WP_0026,57,3
ORD_0109,SKU_0098,1,WP_0036,57,4
ORD_0307,SKU_0318,1,WP_0040,57,5
ORD_0416,SKU_0268,1,WP_0041,57,6
ORD_0109,SKU_0073,1,WP_0130,57,7
ORD_0109,SKU_0188,1,WP_0130,57,8
ORD_0307,SKU_0185,1,WP_0134,57,9
ORD_0416,SKU_0030,1,WP_0136,57,10
ORD_0423,SKU_0112,1,WP_0076,58,1
ORD_0221,SKU_0151,1,WP_0077,58,2
ORD_0221,SKU_0322,1,WP_0085,58,3
ORD_0423,SKU_0096,1,WP_0086,58,4
ORD_0173,SKU_0114,1,WP_0003,59,1
ORD_0089,SKU_0053,1,WP_0007,59,2
ORD_0089,SKU_0209,1,WP_0045,59,3
ORD_0089,SKU_0222,1,WP_0059,59,4
ORD_0173,SKU_0014,1,WP_0069,59,5
ORD_0089,SKU_0056,1,WP_0087,59,6
ORD_0089,SKU_0269,1,WP_0087,59,7
ORD_0173,SKU_0038,1,WP_0092,59,8
ORD_0235,SKU_0313,1,WP_0004,60,1
ORD_0235,SKU_0288,1,WP_0004,60,2
ORD_0417,SKU_0313,1,WP_0004,60,3
ORD_0417,SKU_0127,1,WP_0005,60,4
ORD_0417,SKU_0258,1,WP_0039,60,5
ORD_0417,SKU_0094,1,WP_0090,60,6
ORD_0235,SKU_0252,1,WP_0094,60,7
ORD_0417,SKU_0002,1,WP_0161,60,8
ORD_0211,SKU_0139,1,WP_0050,61,1
ORD_0359,SKU_0334,1,WP_0051,61,2
ORD_0359,SKU_0299,1,WP_0051,61,3
ORD_0301,SKU_0027,1,WP_0054,61,4
ORD_0359,SKU_0186,1,WP_0131,61,5
ORD_0359,SKU_0174,1,WP_0132,61,6
ORD_0211,SKU_0185,1,WP_0134,61,7
ORD_0301,SKU_0210,1,WP_0134,61,8
ORD_0071,SKU_0283,1,WP_0030,62,1
ORD_0274,SKU_0049,1,WP_0032,62,2
ORD_0175,SKU_0138,1,WP_0038,62,3
ORD_0175,SKU_0226,1,WP_0038,62,4
ORD_0071,SKU_0136,1,WP_0062,62,5
ORD_0175,SKU_0250,1,WP_0117,62,6
ORD_0071,SKU_0171,1,WP_0126,62,7
ORD_0071,SKU_0137,1,WP_0146,62,8
ORD_0274,SKU_0157,1,WP_0146,62,9
ORD_0175,SKU_0034,1,WP_0147,62,10
ORD_0175,SKU_0173,1,WP_0147,62,11
ORD_0036,SKU_0114,1,WP_0003,63,1
ORD_0462,SKU_0114,1,WP_0003,63,2
ORD_0462,SKU_0145,1,WP_0003,63,3
ORD_0036,SKU_0291,1,WP_0007,63,4
ORD_0036,SKU_0053,1,WP_0007,63,5
ORD_0036,SKU_0260,1,WP_0060,63,6
ORD_0462,SKU_0228,1,WP_0065,63,7
ORD_0040,SKU_0200,1,WP_0018,64,1
ORD_0044,SKU_0208,1,WP_0024,64,2
ORD_0124,SKU_0279,1,WP_0025,64,3
ORD_0124,SKU_0018,1,WP_0102,64,4
ORD_0040,SKU_0050,1,WP_0103,64,5
ORD_0124,SKU_0270,1,WP_0113,64,6
ORD_0040,SKU_0234,1,WP_0144,64,7
ORD_0124,SKU_0223,1,WP_0148,64,8
ORD_0044,SKU_0142,1,WP_0149,64,9
ORD_0311,SKU_0084,1,WP_0068,65,1
ORD_0248,SKU_0302,1,WP_0074,65,2
ORD_0131,SKU_0015,1,WP_0078,65,3
ORD_0311,SKU_0090,1,WP_0079,65,4
ORD_0311,SKU_0184,1,WP_0079,65,5
ORD_0248,SKU_0055,1,WP_0143,65,6
ORD_0131,SKU_0003,1,WP_0157,65,7
ORD_0311,SKU_0002,1,WP_0161,65,8
ORD_0248,SKU_0147,1,WP_0163,65,9
ORD_0248,SKU_0135,1,WP_0163,65,10
ORD_0479,SKU_0176,1,WP_0011,66,1
ORD_0130,SKU_0191,1,WP_0012,66,2
ORD_0130,SKU_0130,1,WP_0032,66,3
ORD_0130,SKU_0298,1,WP_0044,66,4
ORD_0479,SKU_0031,1,WP_0056,66,5
ORD_0479,SKU_0099,1,WP_0120,66,6
ORD_0479,SKU_0274,1,WP_0120,66,7
ORD_0130,SKU_0225,1,WP_0121,66,8
ORD_0479,SKU_0329,1,WP_0148,66,9
ORD_0130,SKU_0065,1,WP_0152,66,10
ORD_0269,SKU_0313,1,WP_0004,67,1
ORD_0385,SKU_0195,1,WP_0009,67,2
ORD_0269,SKU_0158,1,WP_0052,67,3
ORD_0385,SKU_0103,1,WP_0056,67,4
ORD_0269,SKU_0295,1,WP_0145,67,5
ORD_0269,SKU_0160,1,WP_0157,67,6
ORD_0385,SKU_0163,1,WP_0164,67,7
ORD_0053,SKU_0242,1,WP_0001,68,1
ORD_0151,SKU_0117,1,WP_0008,68,2
ORD_0053,SKU_0200,1,WP_0018,68,3
ORD_0151,SKU_0272,1,WP_0026,68,4
ORD_0053,SKU_0170,1,WP_0033,68,5
ORD_0151,SKU_0318,1,WP_0040,68,6
ORD_0151,SKU_0028,1,WP_0040,68,7
ORD_0151,SKU_0196,1,WP_0158,68,8
ORD_0053,SKU_0153,1,WP_0160,68,9
ORD_0442,SKU_0101,1,WP_0019,69,1
ORD_0195,SKU_0156,1,WP_0023,69,2
ORD_0195,SKU_0244,1,WP_0047,69,3
ORD_0442,SKU_0061,1,WP_0048,69,4
ORD_0442,SKU_0310,1,WP_0063,69,5
ORD_0442,SKU_0296,1,WP_0093,69,6
ORD_0195,SKU_0206,1,WP_0096,69,7
ORD_0195,SKU_0083,1,WP_0096,69,8
ORD_0195,SKU_0239,1,WP_0119,69,9
ORD_0442,SKU_0274,1,WP_0120,69,10
ORD_0075,SKU_0127,1,WP_0005,70,1
ORD_0293,SKU_0131,1,WP_0005,70,2
ORD_0293,SKU_0139,1,WP_0050,70,3
ORD_0075,SKU_0016,1,WP_0053,70,4
ORD_0293,SKU_0184,1,WP_0079,70,5
ORD_0075,SKU_0026,1,WP_0084,70,6
ORD_0293,SKU_0096,1,WP_0086,70,7
ORD_0075,SKU_0121,1,WP_0091,70,8
ORD_0075,SKU_0240,1,WP_0124,70,9
ORD_0399,SKU_0229,1,WP_0073,71,1
ORD_0153,SKU_0161,1,WP_0080,71,2
ORD_0399,SKU_0036,1,WP_0093,71,3
ORD_0153,SKU_0062,1,WP_0094,71,4
ORD_0399,SKU_0303,1,WP_0118,71,5
ORD_0399,SKU_0181,1,WP_0118,71,6
ORD_0153,SKU_0166,1,WP_0119,71,7
ORD_0153,SKU_0263,1,WP_0123,71,8
ORD_0399,SKU_0308,1,WP_0151,71,9
ORD_0428,SKU_0006,1,WP_0027,72,1
ORD_0142,SKU_0081,1,WP_0029,72,2
ORD_0020,SKU_0204,1,WP_0031,72,3
ORD_0428,SKU_0049,1,WP_0032,72,4
ORD_0428,SKU_0007,1,WP_0034,72,5
ORD_0219,SKU_0336,1,WP_0035,72,6
ORD_0219,SKU_0189,1,WP_0035,72,7
ORD_0028,SKU_0074,1,WP_0036,72,8
ORD_0170,SKU_0098,1,WP_0036,72,9
ORD_0249,SKU_0067,1,WP_0037,72,10
ORD_0170,SKU_0258,1,WP_0039,72,11
ORD_0184,SKU_0028,1,WP_0040,72,12
ORD_0222,SKU_0028,1,WP_0040,72,13
ORD_0249,SKU_0182,1,WP_0044,72,14
ORD_0428,SKU_0298,1,WP_0044,72,15
ORD_0184,SKU_0209,1,WP_0045,72,16
ORD_0219,SKU_0315,1,WP_0045,72,17
ORD_0222,SKU_0040,1,WP_0049,72,18
ORD_0222,SKU_0246,1,WP_0049,72,19
ORD_0170,SKU_0299,1,WP_0051,72,20
ORD_0428,SKU_0299,1,WP_0051,72,21
ORD_0020,SKU_0029,1,WP_0052,72,22
ORD_0020,SKU_0158,1,WP_0052,72,23
ORD_0249,SKU_0029,1,WP_0052,72,24
ORD_0142,SKU_0251,1,WP_0053,72,25
ORD_0028,SKU_0031,1,WP_0056,72,26
ORD_0219,SKU_0014,1,WP_0069,72,27
ORD_0170,SKU_0026,1,WP_0084,72,28
ORD_0142,SKU_0210,1,WP_0134,72,29
ORD_0249,SKU_0210,1,WP_0134,72,30
ORD_0020,SKU_0294,1,WP_0150,72,31
ORD_0184,SKU_0193,1,WP_0164,72,32
ORD_0170,SKU_0167,1,WP_0167,72,33
ORD_0376,SKU_0288,1,WP_0004,73,1
ORD_0015,SKU_0048,1,WP_0006,73,2
ORD_0015,SKU_0066,1,WP_0006,73,3
ORD_0376,SKU_0255,1,WP_0008,73,4
ORD_0015,SKU_0326,1,WP_0015,73,5
ORD_0376,SKU_0100,1,WP_0020,73,6
ORD_0376,SKU_0229,1,WP_0073,73,7
ORD_0015,SKU_0112,1,WP_0076,73,8
ORD_0015,SKU_0296,1,WP_0093,73,9
ORD_0376,SKU_0062,1,WP_0094,73,10
ORD_0042,SKU_0288,1,WP_0004,74,1
ORD_0143,SKU_0288,1,WP_0004,74,2
ORD_0154,SKU_0066,1,WP_0006,74,3
ORD_0154,SKU_0048,1,WP_0006,74,4
ORD_0070,SKU_0106,1,WP_0010,74,5
ORD_0070,SKU_0043,1,WP_0010,74,6
ORD_0102,SKU_0266,1,WP_0013,74,7
ORD_0070,SKU_0232,1,WP_0014,74,8
ORD_0070,SKU_0200,1,WP_0018,74,9
ORD_0070,SKU_0143,1,WP_0018,74,10
ORD_0154,SKU_0253,1,WP_0021,74,11
ORD_0102,SKU_0025,1,WP_0025,74,12
ORD_0042,SKU_0089,1,WP_0027,74,13
ORD_0143,SKU_0079,1,WP_0028,74,14
ORD_0143,SKU_0324,1,WP_0028,74,15
ORD_0143,SKU_0154,1,WP_0101,74,16
ORD_0154,SKU_0058,1,WP_0162,74,17
ORD_0475,SKU_0145,1,WP_0003,75,1
ORD_0391,SKU_0313,1,WP_0004,75,2
ORD_0379,SKU_0127,1,WP_0005,75,3
ORD_0239,SKU_0043,1,WP_0010,75,4
ORD_0309,SKU_0106,1,WP_0010,75,5
ORD_0309,SKU_0247,1,WP_0012,75,6
ORD_0391,SKU_0116,1,WP_0013,75,7
ORD_0475,SKU_0177,1,WP_0071,75,8
ORD_0239,SKU_0229,1,WP_0073,75,9
ORD_0239,SKU_0271,1,WP_0073,75,10
ORD_0309,SKU_0257,1,WP_0075,75,11
ORD_0379,SKU_0202,1,WP_0075,75,12
ORD_0391,SKU_0184,1,WP_0079,75,13
ORD_0178,SKU_0260,1,WP_0060,76,1
ORD_0178,SKU_0178,1,WP_0060,76,2
ORD_0474,SKU_0260,1,WP_0060,76,3
ORD_0316,SKU_0149,1,WP_0069,76,4
ORD_0316,SKU_0014,1,WP_0069,76,5
ORD_0316,SKU_0192,1,WP_0132,76,6
ORD_0474,SKU_0329,1,WP_0148,76,7
ORD_0178,SKU_0312,1,WP_0150,76,8
ORD_0316,SKU_0164,1,WP_0152,76,9
ORD_0316,SKU_0327,1,WP_0154,76,10
ORD_0231,SKU_0300,1,WP_0002,77,1
ORD_0231,SKU_0184,1,WP_0079,77,2
ORD_0231,SKU_0187,1,WP_0089,77,3
ORD_0231,SKU_0157,1,WP_0146,77,4
ORD_0108,SKU_0001,1,WP_0099,78,1
ORD_0060,SKU_0306,1,WP_0107,78,2
ORD_0226,SKU_0132,1,WP_0107,78,3
ORD_0406,SKU_0054,1,WP_0108,78,4
ORD_0406,SKU_0216,1,WP_0108,78,5
ORD_0252,SKU_0033,1,WP_0110,78,6
ORD_0405,SKU_0033,1,WP_0110,78,7
ORD_0117,SKU_0207,1,WP_0111,78,8
ORD_0093,SKU_0332,1,WP_0112,78,9
ORD_0406,SKU_0041,1,WP_0117,78,10
ORD_0136,SKU_0032,1,WP_0019,79,1
