ORD_NO,SKU_CD,NUM_PCS,LOC,CART_NO,SEQ
ORD_0032,SKU_0218,1,WP_0065,31,3
ORD_0257,SKU_0057,1,WP_0070,31,4
ORD_0032,SKU_0302,1,WP_0074,31,5
ORD_0257,SKU_0112,1,WP_0076,31,6
ORD_0398,SKU_0110,1,WP_0081,31,7
ORD_0257,SKU_0140,1,WP_0129,31,8
ORD_0398,SKU_0256,1,WP_0133,31,9
ORD_0032,SKU_0108,1,WP_0138,31,10
ORD_0032,SKU_0278,1,WP_0144,31,11
ORD_0141,SKU_0069,1,WP_0043,32,1
ORD_0121,SKU_0029,1,WP_0052,32,2
ORD_0141,SKU_0132,1,WP_0107,32,3
ORD_0121,SKU_0290,1,WP_0109,32,4
ORD_0121,SKU_0166,1,WP_0119,32,5
ORD_0141,SKU_0010,1,WP_0122,32,6
ORD_0121,SKU_0078,1,WP_0128,32,7
ORD_0317,SKU_0011,1,WP_0015,33,1
ORD_0200,SKU_0021,1,WP_0017,33,2
ORD_0305,SKU_0219,1,WP_0022,33,3
ORD_0375,SKU_0123,1,WP_0023,33,4
ORD_0375,SKU_0317,1,WP_0041,33,5
ORD_0200,SKU_0201,1,WP_0104,33,6
ORD_0317,SKU_0097,1,WP_0114,33,7
ORD_0200,SKU_0214,1,WP_0115,33,8
ORD_0375,SKU_0303,1,WP_0118,33,9
ORD_0305,SKU_0166,1,WP_0119,33,10
ORD_0375,SKU_0239,1,WP_0119,33,11
ORD_0200,SKU_0070,1,WP_0161,33,12
ORD_0372,SKU_0197,1,WP_0030,34,1
ORD_0303,SKU_0007,1,WP_0034,34,2
ORD_0290,SKU_0098,1,WP_0036,34,3
ORD_0290,SKU_0074,1,WP_0036,34,4
ORD_0348,SKU_0226,1,WP_0038,34,5
ORD_0290,SKU_0237,1,WP_0074,34,6
ORD_0348,SKU_0015,1,WP_0078,34,7
ORD_0290,SKU_0181,1,WP_0118,34,8
ORD_0348,SKU_0099,1,WP_0120,34,9
ORD_0372,SKU_0060,1,WP_0122,34,10
ORD_0303,SKU_0039,1,WP_0123,34,11
ORD_0290,SKU_0169,1,WP_0126,34,12
ORD_0262,SKU_0025,1,WP_0025,35,1
ORD_0262,SKU_0170,1,WP_0033,35,2
ORD_0262,SKU_0094,1,WP_0090,35,3
ORD_0262,SKU_0134,1,WP_0100,35,4
ORD_0199,SKU_0075,1,WP_0043,36,1
ORD_0199,SKU_0069,1,WP_0043,36,2
ORD_0001,SKU_0246,1,WP_0049,36,3
ORD_0199,SKU_0246,1,WP_0049,36,4
ORD_0227,SKU_0254,1,WP_0050,36,5
ORD_0315,SKU_0254,1,WP_0050,36,6
ORD_0477,SKU_0334,1,WP_0051,36,7
ORD_0477,SKU_0299,1,WP_0051,36,8
ORD_0046,SKU_0016,1,WP_0053,36,9
ORD_0046,SKU_0251,1,WP_0053,36,10
ORD_0335,SKU_0155,1,WP_0055,36,11
ORD_0046,SKU_0293,1,WP_0063,36,12
ORD_0001,SKU_0267,1,WP_0101,36,13
ORD_0046,SKU_0018,1,WP_0102,36,14
ORD_0199,SKU_0050,1,WP_0103,36,15
ORD_0199,SKU_0284,1,WP_0103,36,16
ORD_0227,SKU_0201,1,WP_0104,36,17
ORD_0227,SKU_0262,1,WP_0104,36,18
ORD_0477,SKU_0172,1,WP_0106,36,19
ORD_0335,SKU_0216,1,WP_0108,36,20
ORD_0335,SKU_0205,1,WP_0109,36,21
ORD_0315,SKU_0320,1,WP_0112,36,22
ORD_0046,SKU_0303,1,WP_0118,36,23
ORD_0477,SKU_0225,1,WP_0121,36,24
ORD_0227,SKU_0248,1,WP_0142,36,25
ORD_0072,SKU_0011,1,WP_0015,37,1
ORD_0478,SKU_0326,1,WP_0015,37,2
ORD_0215,SKU_0285,1,WP_0016,37,3
ORD_0285,SKU_0119,1,WP_0017,37,4
ORD_0285,SKU_0021,1,WP_0017,37,5
ORD_0478,SKU_0156,1,WP_0023,37,6
ORD_0237,SKU_0208,1,WP_0024,37,7
ORD_0413,SKU_0113,1,WP_0026,37,8
ORD_0123,SKU_0006,1,WP_0027,37,9
ORD_0123,SKU_0324,1,WP_0028,37,10
ORD_0478,SKU_0264,1,WP_0046,37,11
ORD_0285,SKU_0068,1,WP_0047,37,12
ORD_0215,SKU_0061,1,WP_0048,37,13
ORD_0413,SKU_0061,1,WP_0048,37,14
ORD_0072,SKU_0040,1,WP_0049,37,15
ORD_0123,SKU_0139,1,WP_0050,37,16
ORD_0237,SKU_0016,1,WP_0053,37,17
ORD_0123,SKU_0270,1,WP_0113,37,18
ORD_0285,SKU_0294,1,WP_0150,37,19
ORD_0265,SKU_0145,1,WP_0003,38,1
ORD_0470,SKU_0117,1,WP_0008,38,2
ORD_0265,SKU_0029,1,WP_0052,38,3
ORD_0470,SKU_0009,1,WP_0054,38,4
ORD_0470,SKU_0125,1,WP_0057,38,5
ORD_0265,SKU_0132,1,WP_0107,38,6
ORD_0265,SKU_0173,1,WP_0147,38,7
ORD_0470,SKU_0095,1,WP_0149,38,8
ORD_0265,SKU_0311,1,WP_0151,38,9
ORD_0192,SKU_0035,1,WP_0002,39,1
ORD_0094,SKU_0195,1,WP_0009,39,2
ORD_0094,SKU_0180,1,WP_0009,39,3
ORD_0192,SKU_0085,1,WP_0011,39,4
ORD_0094,SKU_0021,1,WP_0017,39,5
ORD_0192,SKU_0324,1,WP_0028,39,6
ORD_0192,SKU_0257,1,WP_0075,39,7
ORD_0094,SKU_0185,1,WP_0134,39,8
ORD_0192,SKU_0210,1,WP_0134,39,9
ORD_0273,SKU_0066,1,WP_0006,40,1
ORD_0352,SKU_0255,1,WP_0008,40,2
ORD_0318,SKU_0106,1,WP_0010,40,3
ORD_0318,SKU_0170,1,WP_0033,40,4
ORD_0352,SKU_0067,1,WP_0037,40,5
ORD_0352,SKU_0044,1,WP_0037,40,6
ORD_0273,SKU_0258,1,WP_0039,40,7
ORD_0318,SKU_0318,1,WP_0040,40,8
ORD_0352,SKU_0109,1,WP_0058,40,9
ORD_0273,SKU_0297,1,WP_0061,40,10
ORD_0318,SKU_0013,1,WP_0145,40,11
ORD_0273,SKU_0034,1,WP_0147,40,12
ORD_0352,SKU_0095,1,WP_0149,40,13
ORD_0318,SKU_0147,1,WP_0163,40,14
ORD_0203,SKU_0048,1,WP_0006,41,1
ORD_0411,SKU_0066,1,WP_0006,41,2
ORD_0203,SKU_0232,1,WP_0014,41,3
ORD_0203,SKU_0089,1,WP_0027,41,4
ORD_0411,SKU_0079,1,WP_0028,41,5
ORD_0411,SKU_0299,1,WP_0051,41,6
ORD_0203,SKU_0027,1,WP_0054,41,7
ORD_0443,SKU_0114,1,WP_0003,42,1
ORD_0171,SKU_0117,1,WP_0008,42,2
ORD_0183,SKU_0255,1,WP_0008,42,3
ORD_0119,SKU_0203,1,WP_0014,42,4
ORD_0443,SKU_0138,1,WP_0038,42,5
ORD_0171,SKU_0107,1,WP_0042,42,6
ORD_0119,SKU_0045,1,WP_0105,42,7
ORD_0171,SKU_0325,1,WP_0105,42,8
ORD_0171,SKU_0045,1,WP_0105,42,9
ORD_0443,SKU_0132,1,WP_0107,42,10
ORD_0183,SKU_0290,1,WP_0109,42,11
ORD_0183,SKU_0205,1,WP_0109,42,12
ORD_0443,SKU_0181,1,WP_0118,42,13
ORD_0119,SKU_0225,1,WP_0121,42,14
ORD_0119,SKU_0215,1,WP_0121,42,15
ORD_0183,SKU_0240,1,WP_0124,42,16
ORD_0362,SKU_0143,1,WP_0018,43,1
ORD_0452,SKU_0307,1,WP_0022,43,2
ORD_0091,SKU_0156,1,WP_0023,43,3
ORD_0091,SKU_0272,1,WP_0026,43,4
ORD_0091,SKU_0275,1,WP_0088,43,5
ORD_0091,SKU_0333,1,WP_0088,43,6
ORD_0362,SKU_0199,1,WP_0091,43,7
ORD_0452,SKU_0206,1,WP_0096,43,8
ORD_0091,SKU_0013,1,WP_0145,43,9
ORD_0362,SKU_0312,1,WP_0150,43,10
ORD_0122,SKU_0272,1,WP_0026,44,1
ORD_0051,SKU_0292,1,WP_0062,44,2
ORD_0122,SKU_0310,1,WP_0063,44,3
ORD_0122,SKU_0293,1,WP_0063,44,4
ORD_0051,SKU_0091,1,WP_0086,44,5
ORD_0122,SKU_0187,1,WP_0089,44,6
ORD_0122,SKU_0319,1,WP_0089,44,7
ORD_0051,SKU_0036,1,WP_0093,44,8
ORD_0051,SKU_0070,1,WP_0161,44,9
ORD_0341,SKU_0007,1,WP_0034,45,1
ORD_0341,SKU_0071,1,WP_0034,45,2
ORD_0078,SKU_0098,1,WP_0036,45,3
ORD_0078,SKU_0309,1,WP_0048,45,4
ORD_0078,SKU_0246,1,WP_0049,45,5
ORD_0341,SKU_0246,1,WP_0049,45,6
ORD_0341,SKU_0040,1,WP_0049,45,7
ORD_0078,SKU_0284,1,WP_0103,45,8
ORD_0341,SKU_0325,1,WP_0105,45,9
ORD_0078,SKU_0274,1,WP_0120,45,10
ORD_0240,SKU_0204,1,WP_0031,46,1
ORD_0422,SKU_0130,1,WP_0032,46,2
ORD_0253,SKU_0265,1,WP_0033,46,3
ORD_0287,SKU_0227,1,WP_0039,46,4
ORD_0240,SKU_0091,1,WP_0086,46,5
ORD_0287,SKU_0096,1,WP_0086,46,6
ORD_0422,SKU_0319,1,WP_0089,46,7
ORD_0253,SKU_0118,1,WP_0090,46,8
ORD_0253,SKU_0094,1,WP_0090,46,9
ORD_0253,SKU_0250,1,WP_0117,46,10
ORD_0253,SKU_0041,1,WP_0117,46,11
ORD_0240,SKU_0166,1,WP_0119,46,12
ORD_0287,SKU_0169,1,WP_0126,46,13
ORD_0287,SKU_0173,1,WP_0147,46,14
ORD_0360,SKU_0011,1,WP_0015,47,1
ORD_0018,SKU_0307,1,WP_0022,47,2
ORD_0339,SKU_0208,1,WP_0024,47,3
ORD_0360,SKU_0080,1,WP_0072,47,4
ORD_0360,SKU_0152,1,WP_0072,47,5
ORD_0018,SKU_0202,1,WP_0075,47,6
ORD_0339,SKU_0183,1,WP_0077,47,7
ORD_0018,SKU_0221,1,WP_0082,47,8
ORD_0360,SKU_0207,1,WP_0111,47,9
ORD_0134,SKU_0032,1,WP_0019,48,1
ORD_0402,SKU_0081,1,WP_0029,48,2
ORD_0402,SKU_0004,1,WP_0029,48,3
ORD_0134,SKU_0197,1,WP_0030,48,4
ORD_0388,SKU_0170,1,WP_0033,48,5
ORD_0386,SKU_0189,1,WP_0035,48,6
ORD_0220,SKU_0227,1,WP_0039,48,7
ORD_0220,SKU_0182,1,WP_0044,48,8
ORD_0388,SKU_0264,1,WP_0046,48,9
ORD_0402,SKU_0040,1,WP_0049,48,10
ORD_0386,SKU_0254,1,WP_0050,48,11
ORD_0134,SKU_0016,1,WP_0053,48,12
ORD_0386,SKU_0316,1,WP_0058,48,13
ORD_0134,SKU_0328,1,WP_0085,48,14
ORD_0386,SKU_0269,1,WP_0087,48,15
ORD_0220,SKU_0217,1,WP_0095,48,16
ORD_0388,SKU_0321,1,WP_0098,48,17
ORD_0402,SKU_0301,1,WP_0098,48,18
ORD_0386,SKU_0215,1,WP_0121,48,19
ORD_0402,SKU_0225,1,WP_0121,48,20
ORD_0388,SKU_0323,1,WP_0158,48,21
ORD_0062,SKU_0304,1,WP_0102,49,1
ORD_0058,SKU_0201,1,WP_0104,49,2
ORD_0035,SKU_0325,1,WP_0105,49,3
ORD_0230,SKU_0045,1,WP_0105,49,4
ORD_0279,SKU_0172,1,WP_0106,49,5
ORD_0279,SKU_0233,1,WP_0127,49,6
ORD_0230,SKU_0192,1,WP_0132,49,7
ORD_0058,SKU_0179,1,WP_0136,49,8
ORD_0062,SKU_0063,1,WP_0137,49,9
ORD_0035,SKU_0235,1,WP_0138,49,10
ORD_0286,SKU_0269,1,WP_0087,50,1
ORD_0325,SKU_0333,1,WP_0088,50,2
ORD_0480,SKU_0275,1,WP_0088,50,3
ORD_0322,SKU_0319,1,WP_0089,50,4
ORD_0453,SKU_0094,1,WP_0090,50,5
ORD_0218,SKU_0199,1,WP_0091,50,6
ORD_0294,SKU_0296,1,WP_0093,50,7
ORD_0353,SKU_0036,1,WP_0093,50,8
ORD_0006,SKU_0023,1,WP_0097,50,9
ORD_0083,SKU_0321,1,WP_0098,50,10
ORD_0087,SKU_0044,1,WP_0037,51,1
ORD_0172,SKU_0044,1,WP_0037,51,2
ORD_0356,SKU_0067,1,WP_0037,51,3
ORD_0308,SKU_0227,1,WP_0039,51,4
ORD_0087,SKU_0028,1,WP_0040,51,5
ORD_0011,SKU_0317,1,WP_0041,51,6
ORD_0356,SKU_0222,1,WP_0059,51,7
ORD_0087,SKU_0136,1,WP_0062,51,8
ORD_0011,SKU_0305,1,WP_0064,51,9
ORD_0172,SKU_0017,1,WP_0067,51,10
ORD_0308,SKU_0286,1,WP_0067,51,11
ORD_0343,SKU_0145,1,WP_0003,52,1
ORD_0461,SKU_0313,1,WP_0004,52,2
ORD_0393,SKU_0066,1,WP_0006,52,3
ORD_0464,SKU_0117,1,WP_0008,52,4
ORD_0206,SKU_0195,1,WP_0009,52,5
ORD_0446,SKU_0180,1,WP_0009,52,6
ORD_0393,SKU_0247,1,WP_0012,52,7
ORD_0464,SKU_0204,1,WP_0031,52,8
ORD_0343,SKU_0189,1,WP_0035,52,9
ORD_0461,SKU_0098,1,WP_0036,52,10
ORD_0461,SKU_0074,1,WP_0036,52,11
ORD_0446,SKU_0044,1,WP_0037,52,12
ORD_0206,SKU_0138,1,WP_0038,52,13
ORD_0393,SKU_0318,1,WP_0040,52,14
ORD_0446,SKU_0316,1,WP_0058,52,15
ORD_0343,SKU_0297,1,WP_0061,52,16
ORD_0393,SKU_0277,1,WP_0061,52,17
ORD_0393,SKU_0129,1,WP_0064,52,18
ORD_0206,SKU_0051,1,WP_0066,52,19
ORD_0464,SKU_0051,1,WP_0066,52,20
ORD_0461,SKU_0286,1,WP_0067,52,21
ORD_0461,SKU_0017,1,WP_0067,52,22
ORD_0464,SKU_0271,1,WP_0073,52,23
ORD_0446,SKU_0214,1,WP_0115,52,24
ORD_0464,SKU_0072,1,WP_0125,52,25
ORD_0105,SKU_0300,1,WP_0002,53,1
ORD_0085,SKU_0176,1,WP_0011,53,2
ORD_0085,SKU_0120,1,WP_0016,53,3
ORD_0085,SKU_0253,1,WP_0021,53,4
ORD_0105,SKU_0280,1,WP_0021,53,5
ORD_0105,SKU_0253,1,WP_0021,53,6
ORD_0105,SKU_0253,1,WP_0021,53,7
ORD_0105,SKU_0317,1,WP_0041,53,8
ORD_0085,SKU_0159,1,WP_0159,53,9
ORD_0327,SKU_0069,1,WP_0043,54,1
ORD_0329,SKU_0264,1,WP_0046,54,2
ORD_0329,SKU_0331,1,WP_0046,54,3
ORD_0396,SKU_0264,1,WP_0046,54,4
ORD_0392,SKU_0040,1,WP_0049,54,5
ORD_0260,SKU_0029,1,WP_0052,54,6
ORD_0260,SKU_0238,1,WP_0055,54,7
ORD_0260,SKU_0178,1,WP_0060,54,8
ORD_0327,SKU_0310,1,WP_0063,54,9
ORD_0392,SKU_0051,1,WP_0066,54,10
ORD_0329,SKU_0017,1,WP_0067,54,11
ORD_0392,SKU_0030,1,WP_0136,54,12
ORD_0396,SKU_0162,1,WP_0159,54,13
ORD_0327,SKU_0330,1,WP_0160,54,14
ORD_0327,SKU_0153,1,WP_0160,54,15
ORD_0260,SKU_0163,1,WP_0164,54,16
ORD_0260,SKU_0193,1,WP_0164,54,17
ORD_0392,SKU_0148,1,WP_0165,54,18
ORD_0329,SKU_0052,1,WP_0166,54,19
ORD_0120,SKU_0130,1,WP_0032,55,1
ORD_0120,SKU_0265,1,WP_0033,55,2
ORD_0389,SKU_0007,1,WP_0034,55,3
ORD_0120,SKU_0136,1,WP_0062,55,4
ORD_0389,SKU_0305,1,WP_0064,55,5
ORD_0389,SKU_0187,1,WP_0089,55,6
ORD_0120,SKU_0115,1,WP_0092,55,7
ORD_0389,SKU_0206,1,WP_0096,55,8
ORD_0389,SKU_0256,1,WP_0133,55,9
ORD_0120,SKU_0213,1,WP_0135,55,10
ORD_0109,SKU_0119,1,WP_0017,56,1
ORD_0307,SKU_0279,1,WP_0025,56,2
ORD_0416,SKU_0113,1,WP_0026,56,3
ORD_0109,SKU_0098,1,WP_0036,56,4
ORD_0307,SKU_0318,1,WP_0040,56,5
ORD_0416,SKU_0268,1,WP_0041,56,6
ORD_0109,SKU_0073,1,WP_0130,56,7
ORD_0109,SKU_0188,1,WP_0130,56,8
ORD_0307,SKU_0185,1,WP_0134,56,9
ORD_0416,SKU_0030,1,WP_0136,56,10
ORD_0423,SKU_0112,1,WP_0076,57,1
ORD_0221,SKU_0151,1,WP_0077,57,2
ORD_0221,SKU_0322,1,WP_0085,57,3
ORD_0423,SKU_0096,1,WP_0086,57,4
ORD_0173,SKU_0114,1,WP_0003,58,1
ORD_0089,SKU_0053,1,WP_0007,58,2
ORD_0089,SKU_0209,1,WP_0045,58,3
ORD_0089,SKU_0222,1,WP_0059,58,4
ORD_0173,SKU_0014,1,WP_0069,58,5
ORD_0089,SKU_0056,1,WP_0087,58,6
ORD_0089,SKU_0269,1,WP_0087,58,7
ORD_0173,SKU_0038,1,WP_0092,58,8
ORD_0235,SKU_0313,1,WP_0004,59,1
ORD_0235,SKU_0288,1,WP_0004,59,2
ORD_0417,SKU_0313,1,WP_0004,59,3
ORD_0417,SKU_0127,1,WP_0005,59,4
ORD_0417,SKU_0258,1,WP_0039,59,5
ORD_0417,SKU_0094,1,WP_0090,59,6
ORD_0235,SKU_0252,1,WP_0094,59,7
ORD_0417,SKU_0002,1,WP_0161,59,8
ORD_0211,SKU_0139,1,WP_0050,60,1
ORD_0359,SKU_0334,1,WP_0051,60,2
ORD_0359,SKU_0299,1,WP_0051,60,3
ORD_0301,SKU_0027,1,WP_0054,60,4
ORD_0359,SKU_0186,1,WP_0131,60,5
ORD_0359,SKU_0174,1,WP_0132,60,6
ORD_0211,SKU_0185,1,WP_0134,60,7
ORD_0301,SKU_0210,1,WP_0134,60,8
ORD_0071,SKU_0283,1,WP_0030,61,1
ORD_0274,SKU_0049,1,WP_0032,61,2
ORD_0175,SKU_0138,1,WP_0038,61,3
ORD_0175,SKU_0226,1,WP_0038,61,4
ORD_0071,SKU_0136,1,WP_0062,61,5
ORD_0175,SKU_0250,1,WP_0117,61,6
ORD_0071,SKU_0171,1,WP_0126,61,7
ORD_0071,SKU_0137,1,WP_0146,61,8
ORD_0274,SKU_0157,1,WP_0146,61,9
ORD_0175,SKU_0034,1,WP_0147,61,10
ORD_0175,SKU_0173,1,WP_0147,61,11
ORD_0036,SKU_0114,1,WP_0003,62,1
ORD_0462,SKU_0114,1,WP_0003,62,2
ORD_0462,SKU_0145,1,WP_0003,62,3
ORD_0036,SKU_0291,1,WP_0007,62,4
ORD_0036,SKU_0053,1,WP_0007,62,5
ORD_0036,SKU_0260,1,WP_0060,62,6
ORD_0462,SKU_0228,1,WP_0065,62,7
ORD_0040,SKU_0200,1,WP_0018,63,1
ORD_0044,SKU_0208,1,WP_0024,63,2
ORD_0124,SKU_0279,1,WP_0025,63,3
ORD_0124,SKU_0018,1,WP_0102,63,4
ORD_0040,SKU_0050,1,WP_0103,63,5
ORD_0124,SKU_0270,1,WP_0113,63,6
ORD_0040,SKU_0234,1,WP_0144,63,7
ORD_0124,SKU_0223,1,WP_0148,63,8
ORD_0044,SKU_0142,1,WP_0149,63,9
ORD_0311,SKU_0084,1,WP_0068,64,1
ORD_0248,SKU_0302,1,WP_0074,64,2
ORD_0131,SKU_0015,1,WP_0078,64,3
ORD_0311,SKU_0090,1,WP_0079,64,4
ORD_0311,SKU_0184,1,WP_0079,64,5
ORD_0248,SKU_0055,1,WP_0143,64,6
ORD_0131,SKU_0003,1,WP_0157,64,7
ORD_0311,SKU_0002,1,WP_0161,64,8
ORD_0248,SKU_0147,1,WP_0163,64,9
ORD_0248,SKU_0135,1,WP_0163,64,10
ORD_0479,SKU_0176,1,WP_0011,65,1
ORD_0130,SKU_0191,1,WP_0012,65,2
ORD_0130,SKU_0130,1,WP_0032,65,3
ORD_0130,SKU_0298,1,WP_0044,65,4
ORD_0479,SKU_0031,1,WP_0056,65,5
ORD_0479,SKU_0099,1,WP_0120,65,6
ORD_0479,SKU_0274,1,WP_0120,65,7
ORD_0130,SKU_0225,1,WP_0121,65,8
ORD_0479,SKU_0329,1,WP_0148,65,9
ORD_0130,SKU_0065,1,WP_0152,65,10
ORD_0269,SKU_0313,1,WP_0004,66,1
ORD_0385,SKU_0195,1,WP_0009,66,2
ORD_0269,SKU_0158,1,WP_0052,66,3
ORD_0385,SKU_0103,1,WP_0056,66,4
ORD_0269,SKU_0295,1,WP_0145,66,5
ORD_0269,SKU_0160,1,WP_0157,66,6
ORD_0385,SKU_0163,1,WP_0164,66,7
ORD_0053,SKU_0242,1,WP_0001,67,1
ORD_0151,SKU_0117,1,WP_0008,67,2
ORD_0053,SKU_0200,1,WP_0018,67,3
ORD_0151,SKU_0272,1,WP_0026,67,4
ORD_0053,SKU_0170,1,WP_0033,67,5
ORD_0151,SKU_0318,1,WP_0040,67,6
ORD_0151,SKU_0028,1,WP_0040,67,7
ORD_0151,SKU_0196,1,WP_0158,67,8
ORD_0053,SKU_0153,1,WP_0160,67,9
ORD_0442,SKU_0101,1,WP_0019,68,1
ORD_0195,SKU_0156,1,WP_0023,68,2
ORD_0195,SKU_0244,1,WP_0047,68,3
ORD_0442,SKU_0061,1,WP_0048,68,4
ORD_0442,SKU_0310,1,WP_0063,68,5
ORD_0442,SKU_0296,1,WP_0093,68,6
ORD_0195,SKU_0206,1,WP_0096,68,7
ORD_0195,SKU_0083,1,WP_0096,68,8
ORD_0195,SKU_0239,1,WP_0119,68,9
ORD_0442,SKU_0274,1,WP_0120,68,10
ORD_0075,SKU_0127,1,WP_0005,69,1
ORD_0293,SKU_0131,1,WP_0005,69,2
ORD_0293,SKU_0139,1,WP_0050,69,3
ORD_0075,SKU_0016,1,WP_0053,69,4
ORD_0293,SKU_0184,1,WP_0079,69,5
ORD_0075,SKU_0026,1,WP_0084,69,6
ORD_0293,SKU_0096,1,WP_0086,69,7
ORD_0075,SKU_0121,1,WP_0091,69,8
ORD_0075,SKU_0240,1,WP_0124,69,9
ORD_0399,SKU_0229,1,WP_0073,70,1
ORD_0153,SKU_0161,1,WP_0080,70,2
ORD_0399,SKU_0036,1,WP_0093,70,3
ORD_0153,SKU_0062,1,WP_0094,70,4
ORD_0399,SKU_0303,1,WP_0118,70,5
ORD_0399,SKU_0181,1,WP_0118,70,6
ORD_0153,SKU_0166,1,WP_0119,70,7
ORD_0153,SKU_0263,1,WP_0123,70,8
ORD_0399,SKU_0308,1,WP_0151,70,9
ORD_0428,SKU_0006,1,WP_0027,71,1
ORD_0142,SKU_0081,1,WP_0029,71,2
ORD_0020,SKU_0204,1,WP_0031,71,3
ORD_0428,SKU_0049,1,WP_0032,71,4
ORD_0428,SKU_0007,1,WP_0034,71,5
ORD_0219,SKU_0336,1,WP_0035,71,6
ORD_0219,SKU_0189,1,WP_0035,71,7
ORD_0028,SKU_0074,1,WP_0036,71,8
ORD_0170,SKU_0098,1,WP_0036,71,9
ORD_0249,SKU_0067,1,WP_0037,71,10
ORD_0170,SKU_0258,1,WP_0039,71,11
ORD_0184,SKU_0028,1,WP_0040,71,12
ORD_0222,SKU_0028,1,WP_0040,71,13
ORD_0249,SKU_0182,1,WP_0044,71,14
ORD_0428,SKU_0298,1,WP_0044,71,15
ORD_0184,SKU_0209,1,WP_0045,71,16
ORD_0219,SKU_0315,1,WP_0045,71,17
ORD_0222,SKU_0040,1,WP_0049,71,18
ORD_0222,SKU_0246,1,WP_0049,71,19
ORD_0170,SKU_0299,1,WP_0051,71,20
ORD_0428,SKU_0299,1,WP_0051,71,21
ORD_0020,SKU_0029,1,WP_0052,71,22
ORD_0020,SKU_0158,1,WP_0052,71,23
ORD_0249,SKU_0029,1,WP_0052,71,24
ORD_0142,SKU_0251,1,WP_0053,71,25
ORD_0028,SKU_0031,1,WP_0056,71,26
ORD_0219,SKU_0014,1,WP_0069,71,27
ORD_0170,SKU_0026,1,WP_0084,71,28
ORD_0142,SKU_0210,1,WP_0134,71,29
ORD_0249,SKU_0210,1,WP_0134,71,30
ORD_0020,SKU_0294,1,WP_0150,71,31
ORD_0184,SKU_0193,1,WP_0164,71,32
ORD_0170,SKU_0167,1,WP_0167,71,33
ORD_0376,SKU_0288,1,WP_0004,72,1
ORD_0015,SKU_0048,1,WP_0006,72,2
ORD_0015,SKU_0066,1,WP_0006,72,3
ORD_0376,SKU_0255,1,WP_0008,72,4
ORD_0015,SKU_0326,1,WP_0015,72,5
ORD_0376,SKU_0100,1,WP_0020,72,6
ORD_0376,SKU_0229,1,WP_0073,72,7
ORD_0015,SKU_0112,1,WP_0076,72,8
ORD_0015,SKU_0296,1,WP_0093,72,9
ORD_0376,SKU_0062,1,WP_0094,72,10
ORD_0042,SKU_0288,1,WP_0004,73,1
ORD_0143,SKU_0288,1,WP_0004,73,2
ORD_0154,SKU_0066,1,WP_0006,73,3
ORD_0154,SKU_0048,1,WP_0006,73,4
ORD_0070,SKU_0106,1,WP_0010,73,5
ORD_0070,SKU_0043,1,WP_0010,73,6
ORD_0102,SKU_0266,1,WP_0013,73,7
ORD_0070,SKU_0232,1,WP_0014,73,8
ORD_0070,SKU_0200,1,WP_0018,73,9
ORD_0070,SKU_0143,1,WP_0018,73,10
ORD_0154,SKU_0253,1,WP_0021,73,11
ORD_0102,SKU_0025,1,WP_0025,73,12
ORD_0042,SKU_0089,1,WP_0027,73,13
ORD_0143,SKU_0079,1,WP_0028,73,14
ORD_0143,SKU_0324,1,WP_0028,73,15
ORD_0143,SKU_0154,1,WP_0101,73,16
ORD_0154,SKU_0058,1,WP_0162,73,17
ORD_0475,SKU_0145,1,WP_0003,74,1
ORD_0391,SKU_0313,1,WP_0004,74,2
ORD_0379,SKU_0127,1,WP_0005,74,3
ORD_0239,SKU_0043,1,WP_0010,74,4
ORD_0309,SKU_0106,1,WP_0010,74,5
ORD_0309,SKU_0247,1,WP_0012,74,6
ORD_0391,SKU_0116,1,WP_0013,74,7
ORD_0475,SKU_0177,1,WP_0071,74,8
ORD_0239,SKU_0229,1,WP_0073,74,9
ORD_0239,SKU_0271,1,WP_0073,74,10
ORD_0309,SKU_0257,1,WP_0075,74,11
ORD_0379,SKU_0202,1,WP_0075,74,12
ORD_0391,SKU_0184,1,WP_0079,74,13
ORD_0178,SKU_0260,1,WP_0060,75,1
ORD_0178,SKU_0178,1,WP_0060,75,2
ORD_0474,SKU_0260,1,WP_0060,75,3
ORD_0316,SKU_0149,1,WP_0069,75,4
ORD_0316,SKU_0014,1,WP_0069,75,5
ORD_0316,SKU_0192,1,WP_0132,75,6
ORD_0474,SKU_0329,1,WP_0148,75,7
ORD_0178,SKU_0312,1,WP_0150,75,8
ORD_0316,SKU_0164,1,WP_0152,75,9
ORD_0316,SKU_0327,1,WP_0154,75,10
ORD_0231,SKU_0300,1,WP_0002,76,1
ORD_0231,SKU_0184,1,WP_0079,76,2
ORD_0231,SKU_0187,1,WP_0089,76,3
ORD_0231,SKU_0157,1,WP_0146,76,4
ORD_0108,SKU_0001,1,WP_0099,77,1
ORD_0060,SKU_0306,1,WP_0107,77,2
ORD_0226,SKU_0132,1,WP_0107,77,3
ORD_0406,SKU_0054,1,WP_0108,77,4
ORD_0406,SKU_0216,1,WP_0108,77,5
ORD_0252,SKU_0033,1,WP_0110,77,6
ORD_0405,SKU_0033,1,WP_0110,77,7
ORD_0117,SKU_0207,1,WP_0111,77,8
ORD_0093,SKU_0332,1,WP_0112,77,9
ORD_0406,SKU_0041,1,WP_0117,77,10
ORD_0136,SKU_0032,1,WP_0019,78,1
